HELLOFRESH_WEEK,Brand,BOX_ID,DU_ID,DELIVERY_REGION,DELIVERY_DATE,DC,Carrier,TRACKING_CODE,WEEKDAY,PACKING_DAY,CUSTOMER_ID,STATE,POSTCODE,TIME_IN_TRANSIT,MESSAGE,CARRIER_CREATE_TIME,local_datetime,Local Date,Responsible Party,OTP Groups,DELIVERED,Error?,COMPLAINT,DETAIL_1,是否看照片
2023-W12,US,US267157399,H2671573990,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406471262,Monday,Sunday,46721495,CA,92058,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 1:27:58 上午,3/21/2023 6:27:58 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267160406,H2671604060,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406463202,Monday,Sunday,19518176,CA,94536,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 2:23:50 下午,3/21/2023 7:23:50 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267160734,H2671607340,NJ_AXLE-JFKNY,3/20/2023,NJ,AXLE,SCD0970110406466266,Monday,Sunday,38592793,NY,11211,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 4:46:57 下午,3/21/2023 12:46:57 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267172716,H2671727160,NJ_AXLE-JFKNY,3/20/2023,NJ,AXLE,SCD0970110406474513,Monday,Sunday,21138277,NY,10003,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 6:06:25 下午,3/21/2023 2:06:25 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267173840,H2671738400,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406475555,Monday,Sunday,17405474,CA,90405,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:39:59 下午,3/21/2023 1:39:59 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267177245,H2671772450,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406462961,Monday,Sunday,38427157,CA,95076,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 3:59:42 上午,3/21/2023 8:59:42 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267178034,H2671780340,NJ_AXLE-EWRNJ,3/20/2023,NJ,AXLE,SCD0970110406473989,Monday,Sunday,36336669,NJ,7726,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 2:42:01 下午,3/21/2023 10:42:01 上午,3/21/2023,FINAL MILE,Late +1,1,1,late_delivery_1_day,1_day_late,否
2023-W12,US,US267183790,H2671837900,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406473795,Monday,Sunday,32344400,CA,90028,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 6:51:47 下午,3/22/2023 11:51:47 上午,3/22/2023,FINAL MILE,Late +2,1,0,,,否
2023-W12,US,US267185028,H2671850280,NJ_AXLE-PHLPA,3/20/2023,NJ,AXLE,SCD0970110406464417,Monday,Sunday,21344619,PA,19348,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 5:23:32 下午,3/21/2023 1:23:32 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267187738,H2671877380,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900493901,Monday,Saturday,48010272,CA,95076,2,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 3:20:04 上午,3/21/2023 8:20:04 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267188901,H2671889010,NW_AXLE-SMFCA,3/20/2023,NW,AXLE,SCD0970110406461096,Monday,Sunday,43966360,CA,95616,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 6:06:17 下午,3/21/2023 11:06:17 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267194254,H2671942540,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406462111,Monday,Sunday,39126950,CA,95003,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 2:07:11 上午,3/21/2023 7:07:11 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267197552,H2671975520,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406464589,Monday,Sunday,4417988,CA,95076,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 2:11:43 上午,3/21/2023 7:11:43 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267198578,H2671985780,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900494289,Monday,Saturday,5848952,CA,94951,2,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 7:14:51 上午,3/21/2023 12:14:51 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267203210,H2672032100,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406471215,Monday,Sunday,47891539,CA,90015,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 11:42:34 下午,3/21/2023 4:42:34 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267203239,H2672032390,NJ_AXLE-JFKNY,3/20/2023,NJ,AXLE,SCD0970110406475230,Monday,Sunday,25591020,NY,11211,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 1:58:25 下午,3/21/2023 9:58:25 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267206740,H2672067400,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406466632,Monday,Sunday,26397709,CA,90066,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 9:19:59 下午,3/21/2023 2:19:59 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267207255,H2672072550,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406475075,Monday,Sunday,25983071,CA,90405,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:35:38 下午,3/21/2023 1:35:38 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267208155,H2672081550,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406475171,Monday,Sunday,44115080,CA,90028,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 9:06:55 下午,3/21/2023 2:06:55 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267209826,H2672098260,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406465545,Monday,Sunday,38473822,CA,92130,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 5:36:31 下午,3/21/2023 10:36:31 上午,3/21/2023,FINAL MILE,Late +1,1,1,late_delivery_1_day,1_day_late,否
2023-W12,US,US267211134,H2672111340,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900493841,Monday,Saturday,17096516,CA,95076,2,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 3:55:32 上午,3/21/2023 8:55:32 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267214392,H2672143920,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406467589,Monday,Sunday,36056001,CA,90405,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:56:55 下午,3/21/2023 1:56:55 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267214720,H2672147200,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406475936,Monday,Sunday,48514123,CA,90006,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 4:28:51 上午,3/21/2023 9:28:51 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267215143,H2672151430,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900493726,Monday,Saturday,47631589,CA,95076,2,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 2:39:32 上午,3/21/2023 7:39:32 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267218671,H2672186710,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406466727,Monday,Sunday,3984339,CA,90291,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:10:59 下午,3/21/2023 1:10:59 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267219726,H2672197260,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406462911,Monday,Sunday,45295564,CA,90802,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 1:20:50 上午,3/21/2023 6:20:50 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267220295,H2672202950,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406473168,Monday,Sunday,48600646,CA,90028,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 9:00:55 下午,3/21/2023 2:00:55 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267220748,H2672207480,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406463029,Monday,Sunday,23833286,CA,90405,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:03:09 下午,3/21/2023 1:03:09 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267221328,H2672213280,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406463130,Monday,Sunday,47413663,CA,92058,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 1:06:32 上午,3/21/2023 6:06:32 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267221916,H2672219160,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406471301,Monday,Sunday,37427513,CA,92563,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:45:59 下午,3/21/2023 1:45:59 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267227238,H2672272380,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406454619,Monday,Sunday,15939063,CA,92058,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 1:02:59 上午,3/21/2023 6:02:59 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267228770,H2672287700,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406461285,Monday,Sunday,45218578,CA,90034,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 12:36:56 上午,3/21/2023 5:36:56 下午,3/21/2023,FINAL MILE,Late +1,1,1,late_delivery_1_day,1_day_late,否
2023-W12,US,US267229344,H2672293440,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406460976,Monday,Sunday,1888629,CA,95126,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 12:17:21 上午,3/21/2023 5:17:21 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267229414,H2672294140,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406470898,Monday,Sunday,17967131,CA,94578,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 6:52:28 下午,3/21/2023 11:52:28 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267229781,H2672297810,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406461479,Monday,Sunday,35723767,CA,90034,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 5:00:18 上午,3/21/2023 10:00:18 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267230623,H2672306230,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406460052,Monday,Sunday,7814237,CA,94952,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 7:05:35 上午,3/21/2023 12:05:35 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267233501,H2672335010,NJ_AXLE-JFKNY,3/20/2023,NJ,AXLE,SCD0970110406472466,Monday,Sunday,3706374,NY,11211,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 4:54:32 下午,3/21/2023 12:54:32 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267233963,H2672339630,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406468509,Monday,Sunday,47370899,CA,95076,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 6:36:02 上午,3/21/2023 11:36:02 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267237881,H2672378810,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406472442,Monday,Sunday,47341683,CA,90020,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 12:31:21 上午,3/21/2023 5:31:21 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267238276,H2672382760,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406459111,Monday,Sunday,18247095,CA,90405,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:44:36 下午,3/21/2023 1:44:36 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267239520,H2672395200,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406460430,Monday,Sunday,36104146,CA,95746,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:26:38 下午,3/21/2023 1:26:38 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267241538,H2672415380,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406472411,Monday,Sunday,45648726,CA,90803,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 11:36:19 下午,3/21/2023 4:36:19 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267242435,H2672424350,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406460203,Monday,Sunday,5100364,CA,95076,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 4:32:18 上午,3/21/2023 9:32:18 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267243086,H2672430860,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406468158,Monday,Sunday,72558,CA,92627,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 4:42:00 下午,3/21/2023 9:42:00 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267247343,H2672473430,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406460276,Monday,Sunday,46737336,CA,94709,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 5:20:31 下午,3/21/2023 10:20:31 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267251582,H2672515820,AZ_AXLE-SMFCA,3/20/2023,AZ,AXLE,SCD0970110406477252,Monday,Saturday,5615071,CA,95833,2,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 4:33:23 下午,3/21/2023 9:33:23 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267254700,H2672547000,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406456604,Monday,Sunday,45475580,CA,90405,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:33:28 下午,3/21/2023 1:33:28 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267256388,H2672563880,NW_AXLE-SMFCA,3/20/2023,NW,AXLE,SCD0970110406457120,Monday,Sunday,32421197,CA,95811,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 4:29:18 下午,3/21/2023 9:29:18 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267257130,H2672571300,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406466072,Monday,Sunday,48481447,CA,90003,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 10:28:13 下午,3/21/2023 3:28:13 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267257627,H2672576270,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406463977,Monday,Sunday,33994257,CA,90405,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:37:25 下午,3/21/2023 1:37:25 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267259866,H2672598660,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406469430,Monday,Sunday,33430053,CA,94503,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 7:09:49 下午,3/21/2023 12:09:49 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267260980,H2672609800,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900493893,Monday,Saturday,48496621,CA,95076,2,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 3:45:49 上午,3/21/2023 8:45:49 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267264806,H2672648060,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900493844,Monday,Saturday,46309231,CA,95051,2,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 1:10:50 上午,3/21/2023 6:10:50 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267266661,H2672666610,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406471130,Monday,Sunday,34418319,CA,92058,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 1:25:01 上午,3/21/2023 6:25:01 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267269637,H2672696370,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900493657,Monday,Saturday,34292605,CA,94005,2,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 4:36:39 下午,3/21/2023 9:36:39 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267270377,H2672703770,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900494879,Monday,Saturday,34962226,CA,95050,2,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 12:54:16 上午,3/21/2023 5:54:16 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267273358,H2672733580,NJ_AXLE-EWRNJ,3/20/2023,NJ,AXLE,SCD0970110406470769,Monday,Sunday,7046540,NJ,8844,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 2:35:11 下午,3/21/2023 10:35:11 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267277967,H2672779670,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406462755,Monday,Sunday,34032396,CA,91362,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 12:33:07 上午,3/21/2023 5:33:07 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267279080,H2672790800,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406470369,Monday,Sunday,27563067,CA,95076,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 4:08:10 上午,3/21/2023 9:08:10 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267288351,H2672883510,AZ_AXLE-SMFCA,3/20/2023,AZ,AXLE,SCD0970110406477147,Monday,Saturday,23132260,CA,95831,2,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 6:52:26 下午,3/21/2023 11:52:26 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267290987,H2672909870,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900494460,Monday,Saturday,47411845,CA,95076,2,SHIPMENT.DROPOFF_READY,3/22/2023 2:07:11 上午,3/21/2023 7:07:11 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267293408,H2672934080,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406475694,Monday,Sunday,32933734,CA,90802,1,SHIPMENT.DROPOFF_SUCCEEDED,3/23/2023 2:23:13 上午,3/22/2023 7:23:13 下午,3/22/2023,FINAL MILE,Late +2,1,0,,,否
2023-W12,US,US267296498,H2672964980,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406467507,Monday,Sunday,38562321,CA,94561,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 6:32:14 下午,3/22/2023 11:32:14 上午,3/22/2023,FINAL MILE,Late +2,1,0,,,否
2023-W12,US,US267297877,H2672978770,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406466818,Monday,Sunday,40320451,CA,92040,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 2:18:02 上午,3/21/2023 7:18:02 下午,3/21/2023,FINAL MILE,Late +1,1,1,"early_delivery_before_scheduled_delivery_day,early_delivery_before_scheduled_delivery_day",,否
2023-W12,US,US267299860,H2672998600,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406474031,Monday,Sunday,36872803,CA,90028,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:09:54 下午,3/21/2023 1:09:54 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267302180,H2673021800,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406458338,Monday,Sunday,37043911,CA,92026,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 9:47:27 下午,3/21/2023 2:47:27 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267302355,H2673023550,NJ_AXLE-PHLPA,3/20/2023,NJ,AXLE,SCD0970110406458578,Monday,Sunday,30142769,PA,19508,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 2:35:48 下午,3/21/2023 10:35:48 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267303648,H2673036480,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406470523,Monday,Sunday,32947250,CA,94607,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 6:43:21 下午,3/21/2023 11:43:21 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267303964,H2673039640,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406473957,Monday,Sunday,10117112,CA,92103,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:34:24 下午,3/21/2023 1:34:24 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267305613,H2673056130,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406466395,Monday,Sunday,19136209,CA,90802,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 12:35:21 上午,3/21/2023 5:35:21 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267306094,H2673060940,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900494108,Monday,Saturday,15171765,CA,95746,2,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 7:09:27 下午,3/21/2023 12:09:27 下午,3/21/2023,FINAL MILE,Late +1,1,1,late_delivery_1_day,1_day_late,否
2023-W12,US,US267307637,H2673076370,NJ_AXLE-JFKNY,3/20/2023,NJ,AXLE,SCD0970110406467765,Monday,Sunday,29994798,NY,11211,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 3:16:24 上午,3/21/2023 11:16:24 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267308867,H2673088670,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406465929,Monday,Sunday,10598931,CA,92058,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 10:30:52 下午,3/21/2023 3:30:52 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267312128,H2673121280,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900494885,Monday,Saturday,42939043,CA,95128,2,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 11:03:28 下午,3/21/2023 4:03:28 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267313048,H2673130480,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406461555,Monday,Sunday,547252,CA,90802,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 10:09:50 下午,3/21/2023 3:09:50 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267313532,H2673135320,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406467403,Monday,Sunday,47174622,CA,94577,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 4:22:11 下午,3/21/2023 9:22:11 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267320463,H2673204630,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406457888,Monday,Sunday,20059244,CA,95076,1,SHIPMENT.DROPOFF_EN_ROUTE,3/22/2023 3:06:47 上午,3/21/2023 8:06:47 下午,3/21/2023,FINAL MILE,Late +1,1,1,late_delivery_1_day,1_day_late,否
2023-W12,US,US267320673,H2673206730,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406470932,Monday,Sunday,47417959,CA,92868,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 5:42:15 下午,3/21/2023 10:42:15 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267323334,H2673233340,NW_AXLE-SALCA,3/20/2023,NW,AXLE,SCD0970110406466365,Monday,Sunday,23304459,CA,95076,1,SHIPMENT.DROPOFF_EN_ROUTE,3/22/2023 4:32:18 上午,3/21/2023 9:32:18 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267323703,H2673237030,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406459400,Monday,Sunday,39075815,CA,91910,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 1:11:53 上午,3/21/2023 6:11:53 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267324854,H2673248540,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406470630,Monday,Sunday,46108339,CA,90049,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 10:04:23 下午,3/21/2023 3:04:23 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267327672,H2673276720,AZ_AXLE-LAXCA,3/20/2023,AZ,AXLE,SCD0970110406460137,Monday,Sunday,43037498,CA,91505,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 8:49:11 下午,3/21/2023 1:49:11 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US267328885,H2673288850,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406462967,Monday,Sunday,46701092,CA,91320,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 7:16:10 下午,3/21/2023 12:16:10 下午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
